unknown,postcode,city,house_number
10756678755.0,3448 KL,DEURNE,21
8150670136.0,5121 MR,AMSTERDAM,386
11947661784.0,1076 KZ,OSS,188
13456679386.0,9202 CB,AMSTERDAM,30
8350676948.0,3705 AK,PURMEREND,2
9841629921.0,2332 XA,BUSSUM,14
11930640779.0,5661 AB,WINTERSWIJK-MEDDO,5
13135679525.0,6883 CB,LEEUWARDEN,5
13034662296.0,5037 DP,RIDDERKERK,58
10959679625.0,3078 ZB,ROTTERDAM,9
10654611032.0,2251 RZ,LEIDEN,1008
8757679703.0,3571 NL,IJMUIDEN,3
10798673931.0,1561 RJ,AMSTERDAM,96
9326678489.0,1113 LP,AMSTERDAM,66
8517663377.0,2993 DA,ROTTERDAM,26
10541679968.0,1058 NG,ALKMAAR,68
9302664610.0,5025 KW,ZWOLLE,46
11397674457.0,1052 JC,AMSTERDAM,27
11764679118.0,1171 ZK,EPE,28
11394678352.0,5691 JN,RIDDERKERK,29
8437668420.0,1066 CV,WADDINXVEEN,62
10612623976.0,1383 EN,AMSTERDAM,44
13248680846.0,2037 MA,AMSTERDAM,31
12829642224.0,2291 ZL,ROTTERDAM,7
10121669686.0,6814 HE,RIJSSEN,54
11629667198.0,1011 DD,SCHIEDAM,42
8672641876.0,1074 CV,BERKEL EN RODENRIJS,28
13246679047.0,3731 EA,APELDOORN,140
8928675554.0,3012 XE,CASTRICUM,199
9465675698.0,1187 EE,AMSTERDAM,1
8131678396.0,3863 HE,HEEMSKERK,4
10104641872.0,3124 BN,SNEEK,1
13152673238.0,7463 DE,ROTTERDAM,7
8770677977.0,1901 AJ,AMSTERDAM,11
12424680504.0,3951 EC,AMSTERDAM,351
8457628147.0,3824 DZ,AMSTERDAM,50
13222650647.0,1965 TN,TILBURG,737
9947623851.0,1076 KN,ZUIDLAREN,9
12263665883.0,1054 ZG,ROTTERDAM,178
10460663414.0,6224 DA,AMSTERDAM,5
10059677474.0,1054 ES,WOERDEN,25
8972677608.0,2404 VD,AMSTERDAM,16
13306671701.0,3221 LM,ROTTERDAM,13
8445669246.0,1062 KT,HILVERSUM,95
13374678997.0,1058 VW,ROTTERDAM,24
13025665078.0,2281 TT,HOOGVLIET,3
13330680884.0,3531 BG,'S-GRAVENHAGE,4
10569680885.0,2907 JG,'S-GRAVENHAGE,31
9054670185.0,3024 RL,OIJEN,75
12994680658.0,1075 PK,AMSTERDAM,2
8458680975.0,1058 GN,AMSTERDAM,106
12966676241.0,4707 KV,ROTTERDAM,22
11776675527.0,5509 NJ,LEIDSCHENDAM,819
8326674508.0,1015 WJ,DEVENTER,28
11640675825.0,3863 DS,ROTTERDAM,29
10065679504.0,8601 AE,ZWOLLE,14
11492669493.0,1432 PP,AMSTERDAM,14
12922664178.0,1082 XN,BERGEIJK,41
11430678738.0,2902 BB,HARDERWIJK,132
13414661400.0,3755 WE,AMSTERDAM,6
9099671129.0,3526 EZ,AMSTERDAM,133
9241677646.0,5684 KA,ABBEKERK,16
9359670608.0,1058 XV,AMSTERDAM,9
9056677903.0,3317 EE,AMSTERDAM,83
9544679790.0,3056 RE,DEDEMSVAART,106
13185673259.0,3607 MP,SCHINVELD,2
9654677178.0,1398 EG,WASSENAAR,47
9450680552.0,3431 LX,AMSTERDAM,193
12104669978.0,9728 PR,ALKMAAR,6
11413679314.0,9724 EL,'S-GRAVENHAGE,943
9533675920.0,1098 XA,EINDHOVEN,20
11006667361.0,1616 RN,NIJKERK,54
10918665204.0,5521 EB,AMSTERDAM,67
12419669680.0,5617 BK,MUIDEN,57
10683678525.0,3291 BZ,HAARLEM,16
12186665347.0,2015 GK,DONGEN,29
8795660907.0,3984 MJ,TILBURG,4
12235670224.0,4225 PM,UTRECHT,442
12824680479.0,6135 JD,HAARLEM,42
11820642465.0,2349 GT,AMSTERDAM,505
9561641390.0,5018 GH,HAARLEM,72
11886651070.0,1824 GB,HILLEGOM,30
13150672805.0,7331 BW,GRONINGEN,182
13450679860.0,2718 AW,AMSTERDAM,318
9313660477.0,3971 BE,RIEN,218
11071679573.0,1186 BR,ROTTERDAM,46
9827651871.0,9402 LE,HAARLEM,39
12981677252.0,3061 ET,TILBURG,51
11842662150.0,1087 BB,STANDDAARBUITEN,73
8267662986.0,2211 HG,DE MEERN,14
11199676827.0,1107 VK,ALKMAAR,46
8826674449.0,1072 HH,VLAARDINGEN,50
12222670595.0,3984 BN,BRUINISSE,52
10070680427.0,2641 KA,SCHINVELD,15
10317665183.0,1079 WP,OUD-BEIJERLAND,79
8408672483.0,2408 CH,TILBURG,14
10694666126.0,3039 WD,ASSENDELFT,34
11302674628.0,6543 HG,ZEIST,2
11741612809.0,6828 ER,HILVERSUM,21
9632666439.0,3811 LZ,AMSTERDAM,12
8304680313.0,1544 AL,'S-GRAVENHAGE,170
11645680711.0,4254 XS,WORMERVEER,3
12217663297.0,3815 MB,BARENDRECHT,143
9293675914.0,8034 PW,NIEUWEGEIN,60
8009269018.0,1363 KD,ROTTERDAM,42
10016623163.0,2021 AN,ZAANDAM,18
11168680396.0,1079 PG,UTRECHT,64
8184678429.0,4811 RG,AMSTERDAM,98
10817671397.0,5056 KC,UTRECHT,59
11183675406.0,2811 SJ,AMSTERDAM,167
8542681079.0,3581 BG,ANNA PAULOWNA,78
9832671342.0,3438 PB,AMSTERDAM,25
12954612347.0,1333 BT,AMSTERDAM,79
11845679983.0,3583 VP,AMSTERDAM,1
12978664115.0,1056 WX,PURMEREND,16
9959674843.0,1187 DB,BERGAMBACHT,60
12432641659.0,2631 SV,HOEVELAKEN,50
10516665825.0,4811 AV,RIJSWIJK,10
8451642403.0,1074 VN,'S-GRAVENHAGE,24
11967671995.0,2021 KB,DOORN,4
12202675409.0,1405 BM,VELDHOVEN,74
11399677261.0,3813 LK,NOORDWIJK,63
13176666082.0,1053 ZT,AMSTERDAM,53
13016680904.0,4651 WD,HILLEGOM,5
12972667841.0,3061 JV,BEST,40
12651674661.0,8932 LA,AMSTERDAM,23
8148670001.0,2907 HE,UTRECHT,15
11003660959.0,3012 LD,OOSTERHOUT,5
12230680974.0,2353 VL,LEIDERDORP,63
10937680141.0,2404 XR,UTRECHT,410
12583679054.0,5021 BA,WAALWIJK,24
12529629605.0,1862 AD,VLAARDINGEN,760
11018676739.0,6026 DL,UTRECHT,22
9198681033.0,3223 WG,REUSEL,44
8681669481.0,3453 VW,ROTTERDAM,13
12315618692.0,1411 GB,SPIJKENISSE,4
8561667234.0,1333 SN,LEIDEN,7
8738679941.0,5403 VR,BADHOEVEDORP,51
8956677013.0,3541 RH,AMSTERDAM,17
8038676451.0,6222 EB,'S-HERTOGENBOSCH,1
11744650351.0,5052 BR,AMSTERDAM,10
10214676320.0,6717 GS,PURMEREND,6
11102650924.0,1339 RB,'S-GRAVENHAGE,39
11213640438.0,9751 RB,ZWAAG,38
9064642302.0,2993 PA,AMSTERDAM,23
9732650971.0,3024 EP,'S-GRAVENHAGE,10
8238680563.0,2923 GH,UTRECHT,79
11956679749.0,9718 HM,LEIDSCHENDAM,45
8491680450.0,2721 DL,RIEL,2
8125663856.0,1382 VN,ANNA PAULOWNA,14
11816662750.0,5237 HP,ROTTERDAM,4
11552661087.0,5103 SM,PURMEREND,28
8945669261.0,1081 CZ,ROTTERDAM,190
9835679738.0,3523 TE,HAARLEM,35
13217626912.0,1093 TP,TILBURG,48
11557675790.0,1097 BC,TILBURG,44
13170624757.0,7623 PE,ETTEN-LEUR,95
13046674846.0,4231 DZ,AMSTELVEEN,110
13234668388.0,1445 NN,AMSTERDAM,56
13473675366.0,1060 RG,ROTTERDAM,204
12292677136.0,3039 DT,TILBURG,15
10365675748.0,1223 EP,MAASTRICHT,18
12457660208.0,2547 TD,AMSTERDAM,23
8248666984.0,2263 VL,VLEUTEN,12
13294676696.0,1092 HD,AMSTERDAM,102
12341669556.0,6862 HK,DOORNSPIJK,13
8634670472.0,2907 PA,HOOGVLIET,120
11055680589.0,9581 TC,BERGEN OP ZOOM,1584
9388678166.0,5301 JN,TILBURG,35
8746679428.0,2311 VP,BREDA,46
11001678085.0,3532 ET,'S-GRAVENHAGE,12
12657660210.0,4416 AZ,HOOFDDORP,39
10824666580.0,6951 JJ,HOORN,8
12914669471.0,3031 SV,AMSTERDAM,3
12082680958.0,2284 BH,IJMUIDEN,18
8027679044.0,1107 JW,STADSKANAAL,94
10194680902.0,1074 VX,AMSTELVEEN,122
11418681007.0,2411 PJ,WESTERVOORT,28
12854667856.0,2582 CK,DELFT,141
9361458082.0,1702 EB,NIJMEGEN,18
9364621213.0,3527 WB,SCHIEDAM,307
11178680257.0,1622 LR,VOORBURG,81
9086673621.0,2421 HJ,REEUWIJK,26
10718680038.0,2243 EN,ROTTERDAM,89
11024670461.0,3012 CC,HAARLEM,13
12191669572.0,2597 XV,AMSTERDAM,14
12073626987.0,3011 BT,OBDAM,11
11684664361.0,4881 VS,AMSTERDAM,57
8154671911.0,3039 WD,DIEMEN,23
10549677273.0,2951 TM,HAARLEM,18
9856680576.0,1018 GD,KRIMPEN AAN DEN IJSSEL,125
10842677935.0,3941 ED,AMSTERDAM,15
11543675081.0,1019 PX,OMMEN,18
11220678977.0,1446 DA,HAARLEM,162
8137676445.0,3012 AL,'S-HERTOGENBOSCH,2
8179677230.0,8263 BZ,EINDHOVEN,42
12200674431.0,3572 XC,LEIDEN,85
12258622064.0,3067 MD,ZUIDERMEER,187
11553661087.0,2901 CA,UTRECHT,1
9860642612.0,1852 BH,AMSTELVEEN,22
8336676652.0,1017 KK,WEERT,1
12957641922.0,1185 RE,GRONINGEN,41
11343640222.0,2353 DP,ALMERE,17
10477679685.0,1079 AE,'S-GRAVENHAGE,13
11188670868.0,1016 RJ,AMSTERDAM,272
9020678062.0,2662 JG,AMSTERDAM,192
10403677778.0,3994 DB,BERLIKUM,25
10179674908.0,3067 NW,HILVERSUM,28
12812677702.0,1825 CX,UTRECHT,1
9521640319.0,4336 KS,AMSTELVEEN,224
9687679938.0,3161 JA,AMSTERDAM,53
11410680743.0,1761 BJ,ROTTERDAM,123
9684671234.0,2721 GR,UTRECHT,42
9051677163.0,3544 AX,BREDA,34
11157623989.0,3582 JA,VLEUTEN,1
9886616481.0,3573 AG,BERKEL EN RODENRIJS,94
9648669869.0,2587 ET,DE MEERN,33
9690671120.0,2317 SL,AMSTERDAM,26
9400666275.0,4706 BK,LEIDEN,5
8121678391.0,3342 AD,HEINKENSZAND,9
9207676520.0,1076 DT,KAMPEN,83
9500676766.0,6004 BA,ROTTERDAM,48
10621664264.0,3079 WJ,ROTTERDAM,629
9426678621.0,2231 HV,AMSTERDAM,23
13445679836.0,3038 GM,ZOETERMEER,16
8624677724.0,2806 DA,AMSTERDAM,82
9202664122.0,1911 LR,ROTTERDAM,11
13604679837.0,3155 VG,'S-GRAVENHAGE,130
13283673805.0,3072 DB,APELDOORN,50
9739611666.0,1093 KP,MEERKERK,196
10300677590.0,3531 CM,NIEUWEGEIN,34
9128255068.0,6843 DW,SITTARD,84
8214679691.0,2909 PK,GOUDA,40
13506678892.0,2712 AR,ZOETERMEER,16
11937675425.0,5144 EP,GRONINGEN,12
9349337137.0,3069 ZM,ROTTERDAM,26
10482676716.0,2317 SL,WADDINXVEEN,15
9719679389.0,4481 DT,AMSTERDAM,43
13190679021.0,1077 LB,AMSTERDAM,15
11391680848.0,1703 JG,WESTERVOORT,35
10871663927.0,5296 PZ,SLIEDRECHT,122
10342641108.0,3551 ES,VELDHOVEN,18
10952651803.0,6431 VZ,AMSTERDAM,364
10037676675.0,1079 CV,HOORN,29
11893680695.0,2565 KB,ROTTERDAM,6
9788672847.0,3812 WT,OEGSTGEEST,14
11958680887.0,5706 ME,AMSTERDAM,18
8832680828.0,6294 NG,HAARLEM,37
9273675057.0,1934 DE,AMSTERDAM,121
10443675025.0,5044 AA,AMSTERDAM,15
13401671765.0,3137 VA,BERKEL EN RODENRIJS,98
12132679171.0,1171 EX,ROTTERDAM,56
8553673890.0,2011 GA,ROTTERDAM,95
11665671063.0,9062 GT,DRUNEN,63
9084678016.0,1025 CW,AMSTERDAM,2
11307668602.0,3037 GA,HOORN,67
9637664823.0,3817 KG,AMSTERDAM,8
10111672152.0,1082 VP,HANK,9
10899680371.0,7522 DH,DE GOORN,14
12397666434.0,1051 VR,'S-GRAVENHAGE,33
8400268062.0,3513 CT,AMSTERDAM,4
9331669595.0,1901 RB,NAARDEN,37
11935671448.0,1343 AV,ROTTERDAM,1
9944673663.0,4121 EG,EINDHOVEN,9
8794625383.0,6521 NR,ROTTERDAM,42
12338677728.0,1412 GG,BILTHOVEN,346
10565678993.0,1024 KM,AMSTERDAM,7
8277669942.0,2282 GH,IJSSELSTEIN,27
12827666046.0,8302 LC,RIDDERKERK,26
9774677292.0,3344 BP,AMSTERDAM,33
13117660202.0,1181 MZ,AMSTERDAM,16
9210680577.0,2902 TB,BERGEN OP ZOOM,7
9469667006.0,1059 TM,ROTTERDAM,32
10557670307.0,2071 VE,UTRECHT,188
12537623919.0,2312 TA,WASSENAAR,24
8138678230.0,1442 SC,AMSTERDAM,10
10893677738.0,3061 AG,BREDA,42
8963680819.0,,RIDDERKERK,171
10639641452.0,1507 RZ,SCHIJNDEL,44
9764673622.0,1103 GZ,DALFSEN,41
8816669872.0,5688 BJ,AMSTERDAM,29
12704664480.0,1014 AG,UITGEEST,44
8176676930.0,1078 RK,'S-GRAVENHAGE,57
9254667974.0,2513 SP,VEENENDAAL,8
9585674793.0,1424 PD,LEIDEN,58
9380678314.0,1058 HM,ZWIJNDRECHT,40
8293676532.0,1102 SV,WEESP,5
12932676756.0,3811 JV,ROTTERDAM,68
10091665325.0,1104 NA,ROTTERDAM,11
11208662763.0,3071 HM,UITHOORN,61
12504612258.0,1363 LV,LEIDERDORP,9
10462680857.0,9751 MA,'S-GRAVENHAGE,35
8425623043.0,2341 EK,CAPELLE AAN DEN IJSSEL,15
9655678909.0,1462 PN,AMSTERDAM,18
11841622456.0,1963 SP,AMSTELVEEN,1
10664628323.0,1056 HT,OUDERKERK AAN DE AMSTEL,3
10857679913.0,3572 EA,BARNEVELD,42
9263642316.0,1324 ER,BREUKELEVEEN,133
8938651378.0,2353 MV,WIJK BIJ DUURSTEDE,324
13522680020.0,4818 NB,LISSE,8
8984676581.0,2242 CC,ROTTERDAM,56
11621677312.0,3572 TB,AMSTERDAM,29
10799675466.0,1216 MA,AMSTERDAM,203
11568679754.0,2101 EM,GOUDA,117
12810677299.0,3824 WB,UTRECHT,89
12809675857.0,1072 VX,DIEMEN,171
12868671790.0,1081 KP,HEERHUGOWAARD,33
11526675781.0,2061 HA,ALMERE,63
8719678479.0,4661 TC,HEERHUGOWAARD,12
8218670592.0,3061 KE,ABCOUDE,114
11594667500.0,3055 PE,AMSTERDAM,1
11049675549.0,3065 PG,ALMERE,2
10262662848.0,3261 SJ,ZOETERMEER,7
13261677940.0,1058 AL,AMSTERDAM,96
9508664160.0,2161 BK,AMSTELVEEN,142
10434680864.0,4902 AC,AMSTERDAM,18
8015611172.0,5361 CV,ENSCHEDE,251
11070679367.0,1755 KK,ALMERE,35
8734677479.0,2341 KX,LEIDERDORP,82
9253660671.0,1017 SR,LEIDEN,64
8871671480.0,3206 BP,ROTTERDAM,32
10240674364.0,5993 GD,ROTTERDAM,120
11970678291.0,7204 PJ,HEERHUGOWAARD,11
8626677753.0,3817 JV,DE MEERN,69
8780680611.0,1181 XC,AMERSFOORT,14
11462664695.0,8034 RG,SOERENDONK,122
8120677135.0,1827 HA,ROTTERDAM,56
11130623423.0,1353 CH,ALMERE,1
12387680788.0,3066 PN,AMSTERDAM,38
13006152153.0,5701 MP,APELDOORN,341
12838672004.0,1078 BZ,EINDHOVEN,49
8657660494.0,6451 CK,AMSTERDAM,16
8939651005.0,2548 ZH,AMSTERDAM,23
12873669324.0,1424 EB,AMSTERDAM,16
11516611006.0,8141 SW,WOERDEN,13
12919672276.0,5248 BB,AMERSFOORT,41
10744621166.0,4811 JT,BEVERWIJK,52
8835680799.0,9723 AJ,AMSTERDAM,150
11699667715.0,1054 TN,ROTTERDAM,29
10751677622.0,2134 XG,UTRECHT,186
13590668212.0,2724 SM,BOSKOOP,14
9485669469.0,6814 HN,ROTTERDAM,49
11760677797.0,2728 KW,MUIDEN,107
9117641586.0,3343 BM,TILBURG,646
12962663391.0,1034 NC,AMSTERDAM,92
10440667601.0,3772 ZE,AMSTERDAM,82
11119629686.0,2011 TH,AMSTERDAM,37
10825670237.0,2244 BC,AMSTERDAM,6
12870641305.0,1324 EM,AMSTERDAM,97
9891650236.0,2316 VB,VLEUTEN,24
9221652086.0,3522 AW,'S-GRAVENHAGE,25
8511665101.0,1016 SV,ROTTERDAM,4
8403368113.0,2516 LR,ROTTERDAM,248
11149640654.0,2801 ZB,UTRECHT,132
11176679874.0,1058 JR,BUNNIK,74
8784662144.0,7471 XP,ROTTERDAM,90
9494674897.0,8219 AM,HEERHUGOWAARD,71
13096663496.0,1067 XX,AMSTERDAM,63
12196669935.0,1060 TN,ROTTERDAM,32
9859674888.0,3011 DJ,'S-GRAVENHAGE,25
12280677467.0,1079 ZW,WOGNUM,10
9228677857.0,4254 GJ,AMSTERDAM,3
10698677140.0,8162 AH,NIEUWEGEIN,12
12279676299.0,8935 DJ,AMSTERDAM,22
11714680496.0,4926 HH,AMSTERDAM,55
8155673681.0,2382 AM,APELDOORN,25
11192676376.0,1333 GG,BERGEIJK,100
13088640112.0,8266 DL,AMSTERDAM,110
8951671314.0,1827 RD,AMSTERDAM,23
9649669869.0,1073 VP,NIEUW VENNEP,6670
9958670384.0,1065 LW,AMSTERDAM,27
9384624234.0,1081 GD,AMSTERDAM,20
10924680443.0,2611 MA,JOURE,523
9927617896.0,3011 XZ,ROTTERDAM,17
9588676569.0,1068 VM,WEESP,17
11691678040.0,2132 ZW,HOOGLAND,25
11973680623.0,2312 VW,AMSTERDAM,14
12500664959.0,1705 RC,ZWIJNDRECHT,271
8473629996.0,1829 AA,AMSTERDAM,54
11486675954.0,3035 TD,CULEMBORG,55
13253676434.0,2543 TC,ROTTERDAM,54
8891665979.0,1015 WN,CAPELLE AAN DEN IJSSEL,41
11417680491.0,1328 PN,AMSTERDAM,60
9492486140.0,1015 PL,AMSTERDAM,6
12700677065.0,5684 JH,CASTRICUM,5
8501651914.0,2651 ES,AMSTERDAM,24
12799678859.0,1075 TR,BERGSCHENHOEK,40
11821642465.0,2661 HZ,GOUDA,22
9385670996.0,3291 BZ,AMSTERDAM,52
11799623069.0,5658 BG,LEIDEN,1
11438680900.0,1121 XC,NIJMEGEN,591
10828677462.0,2986 TK,VLAARDINGEN,7
8935674434.0,1082 NN,AMSTERDAM,53
13021673879.0,3524 BD,DE MEERN,54
10542623292.0,1398 ED,HAARLEM,40
9940679401.0,3051 TG,RHOON,24
9479675925.0,7611 BL,WESTERVOORT,15
9132678032.0,3544 CT,UTRECHT,32
10863667635.0,4184 ER,ROTTERDAM,11
12486678962.0,9742 RE,LEIDEN,2355
12106679759.0,6662 LN,GRONINGEN,278
9697680374.0,5152 LG,AMSTERDAM,1
9931662177.0,2591 TL,AALSMEER,37
11674680535.0,7943 RK,WADDINXVEEN,13
10786681016.0,2141 MJ,VOORBURG,14
9950666264.0,3951 EP,NIEUWEGEIN,6
10646666667.0,3564 KR,AMSTERDAM,55
8915670957.0,5571 GB,RIDDERKERK,62
12618676422.0,2712 TW,MIJDRECHT,2
12882677139.0,1705 LB,OUD-BEIJERLAND,72
9800642100.0,5232 KG,TILBURG,73
12450641490.0,8921 AA,LANDSMEER,128
12174680948.0,2988 BP,ROTTERDAM,12
9879679070.0,1972 VG,LANDSMEER,11
10424623234.0,1060 TK,SPIERDIJK,374
12212673261.0,2312 DE,ROTTERDAM,53
10051678494.0,1091 EB,AMSTERDAM,35
13588679938.0,2332 GR,WADDINXVEEN,60
10794673731.0,3452 AP,GELEEN,24
12256678159.0,1056 KB,ARNHEM,260
10803672747.0,1066 DE,SPIJKENISSE,41
9187651911.0,1052 NG,ROTTERDAM,608
13202666323.0,3051 ES,VOORBURG,17
9231679168.0,1181 EK,DE KWAKEL,7
9910623223.0,1083 CW,AMERSFOORT,11
11736551082.0,1071 RP,AMSTERDAM,24
12546669136.0,2512 AZ,LELYSTAD,25
9964677438.0,1078 HD,VOORTHUIZEN,61
11434679958.0,3021 CL,ROTTERDAM,47
8942622144.0,3054 EA,AMSTERDAM,149
8470667473.0,2243 GM,ZWARTSLUIS,118
11646680813.0,6605 AC,AMSTERDAM,162
11378671143.0,3581 KM,AMSTERDAM,15
12687671958.0,3544 CZ,EINDHOVEN,247
12017678883.0,1016 VT,UTRECHT,191
11470666840.0,9728 SM,OUDE-TONGE,102
8388677586.0,4617 JC,HEEZE,478
8641678949.0,3817 ZG,BENTVELD,350
11857627962.0,2522 HJ,VOORSCHOTEN,98
12707641821.0,5103 BG,APELDOORN,23
10469640972.0,1852 SJ,HOOFDDORP,40
13352675301.0,5038 DM,OPIJNEN,49
10275670612.0,3841 ED,DEVENTER,83
13453679824.0,2597 RL,AMSTERDAM,122
9723672213.0,1628 VV,VELDHOVEN,36
11752618170.0,1161 DG,PURMEREND,107
8144674367.0,1065 MB,ZOETERMEER,33
12644662916.0,1214 AH,MAASTRICHT,6
8509681081.0,7468 CL,NAARDEN,23
8965668389.0,3584 BH,'S-GRAVENHAGE,7
13421660610.0,2595 BR,ASSEN,11
9821627522.0,1092 TX,ROTTERDAM,12
9104678249.0,3134 NR,HEEMSTEDE,8
12414677896.0,3011 ZC,HAARLEM,12
8950670464.0,3071 LH,MAASTRICHT,5
9227681041.0,7631 HW,BREDA,51
10009670230.0,3742 AC,UTRECHT,81
13564679943.0,3342 GE,UTRECHT,64
11066676994.0,4812 AC,GIESSENBURG,7
13198621388.0,1035 KS,MAARSSEN,26
10363666596.0,1394 GN,AMSTERDAM,13
8256676734.0,1053 AM,PURMEREND,16
10485678513.0,1079 BB,AMSTERDAM,64
9153641399.0,2662 DE,AMSTELVEEN,20
9552671436.0,2253 XS,TILBURG,26
11669676713.0,5211 EZ,WASSENAAR,24
12653678833.0,2825 NG,ALMERE,14
8361674662.0,1462 EM,ALMERE,353
9989614387.0,1064 LG,BARENDRECHT,59
10147661048.0,1187 DE,AMSTERDAM,6
13451679860.0,4854 GP,ROTTERDAM,238
13389663006.0,3452 MJ,POORTUGAAL,224
8940669424.0,3448 TS,AMSTERDAM,5
9675674678.0,2901 RD,AMSTERDAM,52
9188651911.0,1018 VW,ALMERE POORT,238
12721662186.0,1019 HB,UTRECHT,60
8716672309.0,2172 BW,EINDHOVEN,123
12502674982.0,1082 RS,ZEIST,16
12314680308.0,1054 KL,DOORN,62
8195624270.0,5062 AW,AMSTERDAM,412
10459660437.0,3161 NE,WASSENAAR,11
13383679541.0,6537 CX,ROTTERDAM,98
12568676358.0,3561 EA,GRONINGEN,70
13446679978.0,3068 RR,RAAMSDONKSVEER,85
8072681008.0,3193 LX,HILVERSUM,70
12189680817.0,2391 JA,AMSTERDAM,20
9556677592.0,4817 MH,BENNINGBROEK,28
9652675893.0,3755 JH,EINDHOVEN,114
10285672109.0,3037 PK,AMSTERDAM,56
8412677338.0,3114 NR,PAPENDRECHT,65
12894663947.0,3993 HM,AMSTERDAM,176
12248674987.0,1074 BC,MAASLAND,67
12407667523.0,2907 EB,NIJKERK,3
12422679356.0,2152 TM,AMSTERDAM,59
12182671430.0,1096 HL,BEEK,48
11400669577.0,2651 RD,WADDINXVEEN,36
11832650716.0,1106 AG,ZWOLLE,35
10609676066.0,2985 VT,VOORBURG,30
10409628222.0,2903 GR,ROOSENDAAL,28
13186674320.0,1081 CA,ROTTERDAM,10
10466627733.0,3453 PB,HOOFDDORP,18
10510660623.0,3015 LJ,'S-GRAVENHAGE,62
12637680625.0,3581 MD,OOSTERBEEK,4
11635679126.0,3315 WV,URK,185
10731680266.0,2904 VB,POELDIJK,207
11465671465.0,6231 JV,MAASSLUIS,43
8676675326.0,1069 VB,ZWOLLE,2
12357678855.0,2983 SK,HEEMSTEDE,86
12816678877.0,2244 CG,AMSTELVEEN,8
8044673378.0,6133 WL,AMSTERDAM,53
10160674609.0,2035 EZ,EINDHOVEN,14
11383680299.0,2313 TV,CULEMBORG,230
12159629385.0,3059 WB,LEIDSCHENDAM,6
11125677235.0,1076 PE,AMSTELVEEN,56
9791673860.0,1033 JW,HEERDE,69
13505677213.0,2316 VP,BODEGRAVEN,89
12794679274.0,1059 XM,PATERSWOLDE,38
9783665162.0,4874 NH,UTRECHT,532
8982678276.0,5021 VJ,AMSTERDAM,55
8078679539.0,1188 GK,OOSTZAAN,3
10415667018.0,1093 EE,VLEUTEN,8
12858676680.0,1338 CC,NIEUWKOOP,29
13270675367.0,7731 MT,AMSTERDAM,4
8162668832.0,3525 EW,ENSCHEDE,579
8012541184.0,8446 LS,VOORBURG,677
12936677754.0,1069 HK,UTRECHT,40
9220651265.0,2403 BD,DONGEN,69
12803679709.0,1171 HA,OLDENZAAL,91
11828650978.0,1071 CC,ROTTERDAM,36
11936674318.0,5644 DE,TILBURG,42
9119627096.0,1087 BR,ROTTERDAM,46
12543627410.0,6333 AR,BEST,261
8443681044.0,1703 KP,ALMERE,109
12703611894.0,2583 XW,TERHEIJDEN,163
8194680142.0,1091 GC,GOUDSWAARD,113
9603680640.0,1213 LL,AMSTERDAM,256
11293662546.0,5591 DZ,ZOETERMEER,28
12674642444.0,1187 AK,'S-GRAVENHAGEN,2
11363621295.0,8804 PA,'S-GRAVENHAGE,26
8709628440.0,1394 DB,ROTTERDAM,76
12295665023.0,1019 HS,'S-HERTOGENBOSCH,105
10025665007.0,2245 AA,UITHOORN,144
12521667070.0,1087 LL,LEEUWARDEN,20
9570678264.0,1055 LW,HAARLEM,31
8955681123.0,3355 PM,ROTTERDAM,283
13455679921.0,1964 LK,AMSTERDAM,5
10818673608.0,1398 EM,ROTTERDAM,14
9851660896.0,1186 DT,HOOFDDORP,624
13036664893.0,1567 LM,GELDROP,33
9806623685.0,1097 PJ,HILVERSUM,67
9482671466.0,3722 AH,ROTTERDAM,46
11327674807.0,3583 VP,KROMMENIE,36
10455625893.0,9932 LN,AMSTERDAM,8
8823668493.0,2272 RC,PURMEREND,25
12561628153.0,2552 WT,AMSTERDAM,10
10026663233.0,1054 VZ,TILBURG,6
12510670453.0,1083 AJ,AMSTELVEEN,55
13423661490.0,3071 AA,PURMEREND,562
8606679842.0,1992 JR,KRUININGEN,23
11862677242.0,5038 KA,ENSCHEDE,54
8132624621.0,2811 JA,AMSTERDAM,30
12944677336.0,3011 MP,ALMERE,369
10257679161.0,1424 SV,ALMERE,139
11404676944.0,2596 GW,LELYSTAD,54
11012676219.0,3825 WS,HEEMSTEDE,9
10107670075.0,1462 NL,GIESBEEK,406
12592674721.0,2311 KP,DE BILT,147
10938680311.0,7201 AW,ROTTERDAM,51
10048669475.0,5038 KL,VELDHOVEN,5
11245623716.0,1072 HN,OTTERLO,51
13221650647.0,1313 AL,TILBURG,45
8900675507.0,1432 JW,'S-HERTOGENBOSCH,39
13173425133.0,3068 MV,HOOFDDORP,24
11997676277.0,3328 CH,DONGEN,46
12572678571.0,1741 DG,LELYSTAD,33
11775674798.0,2678 BV,LANDSMEER,54
9530675745.0,1713 CT,LEKKERKERK,32
12037678027.0,1060 TT,DIEMEN,419
13104614434.0,4812 GE,HEERHUGOWAARD,25
11632677712.0,3074 EJ,MAASTRICHT,17
11222680905.0,1098 NG,WEESP,261
12386679932.0,2651 CL,AMSTERDAM,30
9658679812.0,3446 ZX,HILVERSUM,4
12949668086.0,2523 BA,OUD-BEIJERLAND,27
11577664937.0,1448 MH,DIEMEN,12
8024671730.0,1059 WD,OEGSTGEEST,1038
9660676280.0,1074 BH,'S-GRAVENHAGE,39
