unknown,unknown,unknown,postcode,city,province,country,telephone_nr,telephone_nr,unknown,sbi_description,sbi_description,date,unknown
2010010832851,Zakenrelatie,Actief,1911 AS,Breda,Noord-Holland,Netherlands,030-2719446,084-7260859,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,09-12-2013,DM cd bestanden
K21731,Suspect,Actief,5617 BC,Stompetoren,Noord-Holland,Netherlands,010-4221038,015-2798111,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-04-2014,internet
2010010817618,Zakenrelatie,Passief,5384 VP,Rotterdam,Zuid-Holland,Netherlands,070-3609538,,Architecten Ext. BNA,,,17-12-2009,DM cd bestanden
2010010830953,Zakenrelatie,Actief,3512 LB,Hilversum,Gelderland,Netherlands,,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,17-06-2011,DM cd bestanden
200907014424,Zakenrelatie,Actief,3023 CD,Groningen,Overijssel,Netherlands,31105212404,0412-640225,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-11-2015,DM cd bestanden
K22251,Suspect,Actief,2951 GA,Maastricht,Groningen,Netherlands,010-2181450,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,03-12-2012,internet
1606080385,Zakenrelatie,Actief,2313 GX,Amerongen,Gelderland,Netherlands,020-6844446,020-6627615,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,10-02-2010,internet
K38253,Zakenrelatie,Actief,6631 BC,Delft,Friesland,Netherlands,072-7600000,0183-448587,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,30-04-2014,baan
2010010819435,Zakenrelatie,Actief,8162 EG,Nijmegen,Noord-Holland,Netherlands,020-4681082,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,04-11-2009,internet
2010010831721,Suspect,Actief,3055 NJ,Noordwijk,Zuid-Holland,Netherlands,,010-4659310,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,23-11-2015,internet
K21864,Prospect,Actief,8043 EJ,Rotterdam,Noord-Holland,Netherlands,0345-571027,,Architecten Ext. BNA,,,28-12-2015,internet
2010010824014,Zakenrelatie,Actief,3012 KC,Doetinchem,Zuid-Holland,Netherlands,010 4738030,,Architecten Ext. BNA,,,28-12-2015,Beurs MaterialXperience
2010010828204,Suspect,Actief,7941 GH,Gorinchem,Friesland,Netherlands,071-4026111,0522-472841,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,14-06-2012,internet
1606082047,Suspect,Actief,1483 BB,Rotterdam,Noord-Brabant,Netherlands,0571-275697,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,23-11-2015,internet
1606080420,Zakenrelatie,Actief,1441 EV,Houten,Utrecht,Netherlands,,,Architecten Ext. BNA,,,21-01-2013,internet
K22418,Zakenrelatie,Actief,3332 AN,Tynaarlo,Limburg,Netherlands,0251-223631,053-4804488,Architecten Ext. BNA,,,01-03-2010,internet
2010010828742,Zakenrelatie,Actief,1054 X,Utrecht,Utrecht,Belgium,020-4044675,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-12-2007,Beurs
200907014210,Zakenrelatie,Actief,8931 BW,Leiden,Friesland,Netherlands,043-7115030,,Architecten Ext. BNA,,,14-02-2011,internet
K38300,Zakenrelatie,Actief,3065 JK,Heemskerk,Utrecht,Netherlands,0183-441036,0224-581558,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,internet
2010010832662,Zakenrelatie,Actief,4338 PB,Amsterdam,Zuid-Holland,Netherlands,024-3976000,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,08-12-2011,internet
2010010832606,Zakenrelatie,Actief,2023 EC,Molenhoek,Noord-Brabant,Netherlands,0492-524290,010-2251312,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,internet
2010010830875,Zakenrelatie,Actief,B-2500,Winschoten,Noord-Holland,Netherlands,06-40330073,050-5799580,Architecten Ext. BNA,,,30-04-2014,DM cd bestanden
1606081669,Zakenrelatie,Passief,4006 GK,Deventer,Noord-Holland,Netherlands,050-3148095,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,18-02-2015,internet
1606081071,Klant,Actief,1211 BT,Maarn,Noord-Brabant,Netherlands,024-6750505,0522-262525,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,15-04-2009,DM cd bestanden
K38165,Zakenrelatie,Actief,1231 NJ,Leiden,Utrecht,Netherlands,0313-632299,055-5786620,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,10-03-2009,baan
2010010830384,Zakenrelatie,Actief,5481 KC,Helmond,Zuid-Holland,Netherlands,030-2730555,,Architecten Ext. BNA,,,25-02-2011,Koude acquisitie
2010010817045,Zakenrelatie,Actief,1054 RB,Amsterdam,Utrecht,Netherlands,0578-613518,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,18-03-2009,baan
2010010829726,Klant,Actief,2622 KG,Hendrik-Ido-Ambacht,Gelderland,Netherlands,055 356 2174,,Architecten Ext. BNA,,,06-10-2009,internet
2010010831688,Zakenrelatie,Actief,9851 TC,Amsterdam,Gelderland,Netherlands,0118-653737,0342-408306,Architecten Ext. BNA,,,04-04-2012,internet
K38481,Zakenrelatie,Actief,1749 EL,Amsterdam,Zuid-Holland,Netherlands,0032-34823047,,Architecten Ext. BNA,,,16-09-2010,internet
1606081657,Suspect,Actief,3022 LH,Nijmegen,Zuid-Holland,Netherlands,070-3467187,,Architecten Ext. BNA,,,30-04-2014,internet
K38965,Prospect,Actief,7557 AN,Rotterdam,Noord-Brabant,Netherlands,020-6060774,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,24-08-2012,DM cd bestanden
2010010827452,Zakenrelatie,Actief,2611 JB,Koblenz,Gelderland,Netherlands,013-5132670,058-2801291,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-11-2015,internet
2010010832804,Zakenrelatie,Actief,4301 BA,Den haag,Overijssel,Netherlands,070-4443773,040-2818660,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-11-2015,internet
2010010830219,Zakenrelatie,Actief,8603AB,AMSTERDAM,Flevoland,Netherlands,0592-242654,072-5340243,Architecten Ext. BNA,,,05-03-2012,DM cd bestanden
200907014621,Zakenrelatie,Actief,6031 SM,Made,Zuid-Holland,Netherlands,00316-21291625,010-4119541,Architecten Ext. BNA,,,14-01-2013,DM cd bestanden
K38905,Suspect,Actief,1096 CJ,Zeist,Noord-Holland,Netherlands,0165-561908,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,22-11-2012,DM cd bestanden
1606081121,Zakenrelatie,Actief,1079 XJ,'s-Gravenhage,Zeeland,Netherlands,076-5961016,,Architecten Ext. BNA,,,17-09-2009,internet
2010010832482,Zakenrelatie,Passief,5215 MK,Amsterdam,Noord-Holland,Netherlands,06-21587940,,Architecten Ext. BNA,,,05-10-2009,internet
1606082233,Klant,Actief,5654 GB,Bolsward,Zuid-Holland,Netherlands,015-2124442,020-6244625,Architecten Ext. BNA,,,22-09-2015,internet
K38201,Zakenrelatie,Actief,3011 XB,Beverwijk,Utrecht,Netherlands,076-5436872,055-3669483,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,11-11-2010,internet
2010010828183,Zakenrelatie,Actief,3523 CL,Groningen,Flevoland,Netherlands,070-3922747,035-6920099,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,14-04-2009,Beurs
2010010832820,Klant,Actief,7513 AB,Emmen,Zuid-Holland,Netherlands,055-3011975,0162-519810,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,15-09-2014,internet
2010010831737,Zakenrelatie,Actief,3991 RR,Groningen,Overijssel,Netherlands,070-3638476,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,30-05-2012,internet
K38191,Suspect,Actief,5222 AE,Amersfoort,Limburg,Netherlands,0515 411523,172503099,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,internet
2010010832874,Klant,Actief,4462 CH,Veghel,Utrecht,Netherlands,046-4230366,033-2863414,Architecten Ext. BNA,,,28-08-2012,internet
2010010829356,Zakenrelatie,Actief,1081 BJ,Amsterdam,Utrecht,Netherlands,0111-407371,,Architecten Ext. BNA,,,10-02-2010,DM cd bestanden
K38306,Zakenrelatie,Actief,3013 AM,Amsterdam,Utrecht,Netherlands,,,Architecten Ext. BNA,"Architecten, ingenieurs en technisch ontwerp en advies,keuring en cont",Fotografie en ontwikkelen van foto's en films,05-10-2009,DM cd bestanden
2010010832783,Zakenrelatie,Actief,5341GH,EINDHOVEN,Zuid-Holland,Netherlands,033-4631705,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,11-12-2013,internet
K38512,Zakenrelatie,Actief,3044 AS,Hengelo,Zuid-Holland,Netherlands,073-751 5859,070-3584489,Architecten Ext. BNA,,,27-01-2016,internet
2010010829867,Zakenrelatie,Actief,1091 EC,Borculo,Zuid-Holland,Netherlands,072-5072233,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,05-02-2015,DM cd bestanden
K37594,Klant,Passief,3025 HC,IJsselstein,Noord-Holland,Netherlands,06-25564747,0162-512544,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-12-2007,internet
1606082159,Suspect,Actief,4132 HB,ROTTERDAM,Gelderland,Netherlands,020-6234875,058-2158810,Architecten Ext. BNA,,,29-07-2010,internet
2010010831217,Zakenrelatie,Actief,1071 GC,Rotterdam,Zuid-Holland,Netherlands,020-8223125,,Architecten Ext. BNA,,,23-07-2008,DM cd bestanden
2010010830044,Zakenrelatie,Actief,1015 CJ,Reeuwijk,Zuid-Holland,Netherlands,0162-581080,070-3388330,Architecten Ext. BNA,,,29-03-2016,internet
2010010829599,Zakenrelatie,Actief,3027 HD,Born,Zuid-Holland,Netherlands,06-27020230,0346-242537,Architecten Ext. BNA,,,26-02-2013,internet
2010010832861,Zakenrelatie,Actief,4941 RJ,Maastricht,Groningen,Netherlands,477476643,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,Beurs
2010010829183,Zakenrelatie,Passief,3971 PA,Amsterdam,Noord-Holland,Netherlands,058-2158811,,Architecten Ext. BNA,,Ingenieurs en overig technisch ontwerp en advies,01-11-2012,DM cd bestanden
2010010827579,Suspect,Actief,1016 XJ,Amsterdam,Overijssel,Netherlands,020-4892099,050-3603825,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-08-2010,internet
K21791,Zakenrelatie,Passief,5688 EW,Delft,Zuid-Holland,Netherlands,020 420 7851,,Architecten Ext. BNA,,,21-01-2010,internet
2010010832777,Zakenrelatie,Actief,2908 LH,Sliedrecht,Noord-Holland,Netherlands,010-2236640,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,internet
2010010832702,Suspect,Actief,6301 LB,Amsterdam,Noord-Brabant,Netherlands,0152-563672,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,30-06-2011,internet
2010010831794,Zakenrelatie,Actief,3573 XE,WERKENDAM,Noord-Holland,Netherlands,010-2762580,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,01-07-2010,internet
2010010830910,Zakenrelatie,Actief,3581 BK,Alkmaar,Zuid-Holland,Netherlands,040 - 2122154,033-4566374,Architecten Ext. BNA,,,14-10-2011,internet
1606081173,Zakenrelatie,Actief,7001 CE,Rijssen,Noord-Holland,Netherlands,010-2847178,050-3142730,Architecten Ext. BNA,,,19-12-2011,internet
K21764,Zakenrelatie,Actief,1702 HD,Lemmer,Gelderland,Netherlands,0413-291218,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,01-07-2011,internet
2010010831185,Zakenrelatie,Actief,5731 MK,Schijndel,Zuid-Holland,Netherlands,010-8424209,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,13-02-2015,Beurs
2010010829812,Suspect,Actief,3012 CC,Naaldwijk,Utrecht,Netherlands,010-4126782,0315-230616,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-04-2010,internet
2010010831654,Suspect,Actief,4811 AW,ROTTERDAM,Zuid-Holland,Netherlands,074-3761773,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,internet
1606082275,Zakenrelatie,Actief,7812 BG,Amsterdam,Overijssel,Netherlands,0412-647088,,Architecten Ext. BNA,,,22-01-2014,Telefoon
2010010829853,Zakenrelatie,Actief,3781 TK,Amsterdam,Zuid-Holland,Netherlands,0521-577334,0487-542905,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,30-04-2014,internet
2010010832642,Zakenrelatie,Actief,3902 KC,Voorburg,Zuid-Holland,Netherlands,032-560067,,Architecten Ext. BNA,,,29-07-2010,internet
200907014262,Zakenrelatie,Actief,3023 KV,Helmond,Zuid-Holland,Netherlands,06-55894757,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-03-2016,internet
K21736,Zakenrelatie,Actief,1822 BS,Amersfoort,Noord-Brabant,Netherlands,026-4436972,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,25-01-2012,DM cd bestanden
2010010831975,Suspect,Actief,2562 GB,Amsterdam,Noord-Holland,Netherlands,033-4611345,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,09-02-2011,DM cd bestanden
K38622,Zakenrelatie,Actief,2611 HD,Den Burg,Noord-Brabant,Netherlands,013-5346258,,Architecten Ext. BNA,,,27-08-2012,internet
K37882,Zakenrelatie,Actief,7411 JB,Heiloo,Zuid-Holland,Netherlands,050-3166700,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,24-10-2011,Beurs
2010010828726,Klant,Actief,1071 ZV,'S-GRAVENHAGE,Noord-Holland,Netherlands,026-3515195,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,13-12-2012,internet
2010010827437,Suspect,Actief,2381 ES,Bussum,Noord-Holland,Netherlands,06-46591630,010-3415024,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-01-2010,internet
2010010831069,Zakenrelatie,Actief,1015 DZ,Ell,Limburg,Netherlands,010-4805653,,Architecten Ext. BNA,,,11-02-2015,internet
2010010832811,Zakenrelatie,Actief,1336 NA,Rotterdam,Zuid-Holland,Netherlands,010-8865093,0032-38661044,Architecten Ext. BNA,,,09-07-2012,internet
2010010827371,Zakenrelatie,Actief,2332 ED,MAASTRICHT,Noord-Holland,Netherlands,020-4031391,0497-536336,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,12-09-2013,internet
K38754,Zakenrelatie,Actief,1019 LB,Amsterdam,Gelderland,Belgium,071-5130028,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,05-09-2012,internet
2010010832813,Zakenrelatie,Actief,1078 ML,Bosch en Duin,Zuid-Holland,Netherlands,010-4369686,020-4190252,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,20-01-2012,internet
K38199,Zakenrelatie,Passief,1086 XP,Antwerpen,Zuid-Holland,Netherlands,06-41429249,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-10-2012,internet
1606081681,Zakenrelatie,Actief,5616 LW,Amsterdam,Noord-Holland,Netherlands,0499-393214,053-4321672,Architecten Ext. BNA,,,06-10-2014,Koude acquisitie
200907014235,Zakenrelatie,Actief,2031 EM,Groningen,Zuid-Holland,Netherlands,070-3584000,,Architecten Ext. BNA,,,23-06-2014,internet
200907014683,Zakenrelatie,Actief,1013 LR,Bedum,Oost-Vlaanderen,Netherlands,020-4977687,075-6220402,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,10-12-2014,internet
2010010832580,Zakenrelatie,Actief,3044 BC,Amersfoort,Noord-Holland,Netherlands,06-41242474,,Architecten Ext. BNA,,,11-02-2015,internet
2010010829383,Zakenrelatie,Actief,1244 NP,Schijndel,Gelderland,Netherlands,06-36455106,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,28-12-2015,DM cd bestanden
K38273,Zakenrelatie,Actief,3032 CK,Rotterdam,Flevoland,Netherlands,0599-470384,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,30-04-2014,internet
2010010828301,Suspect,Actief,5571 CB,AMSTERDAM,Zuid-Holland,Netherlands,020-4192998,,Architecten Ext. BNA,,,01-04-2014,internet
2010010831458,Zakenrelatie,Actief,7491 AS,Utrecht,Utrecht,Belgium,0515-425800,0515-439380,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,23-01-2012,baan
K23691,Zakenrelatie,Actief,2587 GB,Oirschot,Noord-Holland,Netherlands,070-3944349,0547-384389,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,28-08-2012,internet
2010010829755,Zakenrelatie,Actief,2623 CZ,Delft,Noord-Holland,Netherlands,0180-722185,0032-50716007,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,07-08-2012,DM cd bestanden
1606081624,Zakenrelatie,Actief,4191 AH,Gorinchem,Zuid-Holland,Netherlands,06-55722333,0252-213930,Architecten Ext. BNA,,,25-09-2012,DM cd bestanden
2010010832891,Zakenrelatie,Actief,9203 RX,Hoorn,Zuid-Holland,Netherlands,026-4428943,,Architecten Ext. BNA,,,18-01-2010,DM cd bestanden
2010010830041,Suspect,Actief,Oranjestad,Amsterdam,Zuid-Holland,Netherlands,036-5347476,035-5826553,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,15-01-2016,baan
K23854,Zakenrelatie,Actief,4613 DP,Harderwijk,Zuid-Holland,Belgium,076-5415359,0517-269326,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,22-06-2012,internet
K38520,Suspect,Actief,1601 RG,Drachten,Utrecht,Netherlands,0031-205702015,020-3309736,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,13-04-2010,DM cd bestanden
2010010832640,Suspect,Actief,6226 XW,ROLDE,Noord-Holland,Netherlands,0223-626218,0343-461395,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,08-08-2008,internet
2010010828698,Klant,Actief,3951 ET,Den Haag,Gelderland,Netherlands,0032-89461072,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,30-09-2011,internet
1606081119,Zakenrelatie,Actief,9801 LN,Amersfoort,Utrecht,Netherlands,030-2730555,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-07-2010,internet
2010010832535,Prospect,Passief,1971 DE,Rotterdam,Zuid-Holland,Netherlands,0224-752988,0165-386507,Architecten Ext. BNA,,,11-02-2011,internet
1606081207,Suspect,Actief,8604 DE,Marum,Antwerpen,Netherlands,0320-245723,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,12-11-2015,Algemene media
1606082646,Zakenrelatie,Actief,6433 KD,Nijverdal,Limburg,Netherlands,0172-213939,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,26-02-2013,internet
2010010831309,Suspect,Actief,3524 GA,Amsterdam,Friesland,Netherlands,024-3221560,,Architecten Ext. BNA,,,29-07-2010,internet
2010010831257,Zakenrelatie,Actief,B-1560,Breda,Noord-Holland,Netherlands,015-2130119,,Architecten Ext. BNA,,,15-01-2016,internet
2010010830839,Zakenrelatie,Actief,2361 EJ,Oud-Ootmarsum,Zuid-Holland,Netherlands,010-4122318,0348-474244,Architecten Ext. BNA,,,11-11-2009,internet
1606080927,Zakenrelatie,Actief,8064 DV,Haarlem,Utrecht,Netherlands,0591-760101,,Architecten Ext. BNA,,,15-01-2016,Koude acquisitie
2010010832791,Zakenrelatie,Actief,3024 EB,Amsterdam,Utrecht,Netherlands,024-3602891,,Architecten Ext. BNA,,,09-11-2012,internet
200907014651,Klant,Actief,3772 MS,Dokkum,Noord-Holland,Netherlands,073-6587070,010-4143778,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,15-11-2013,DM cd bestanden
K38015,Zakenrelatie,Actief,2611 GH,Burgh-Haamstede,Noord-Holland,Netherlands,046-4510505,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,13-09-2010,DM cd bestanden
20090529088,Suspect,Actief,3016 DJ,Amsterdam,Zuid-Holland,Netherlands,0182-372983,0596-573101,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,19-12-2007,internet
2010010832665,Suspect,Actief,B-8550,Rotterdam,Groningen,Netherlands,085-4894805,,Architecten Ext. BNA,,,16-07-2012,DM cd bestanden
2010010829748,Zakenrelatie,Actief,1086 XK,Rotterdam,Zuid-Holland,Netherlands,06-48967139,013-2100200,Architecten Ext. BNA,,,11-02-2015,internet
2010010827746,Zakenrelatie,Actief,5406 CP,Barneveld,Zuid-Holland,Netherlands,0527-231607,0514-561990,Architecten Ext. BNA,,,30-04-2014,internet
2010010831337,Prospect,Actief,7478 AA,MARGRATEN,Groningen,Netherlands,035-6014946,0342-444001,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,29-07-2010,DM cd bestanden
2010010813875,Zakenrelatie,Actief,5631 LH,Meppel,Zuid-Holland,Netherlands,0598-619859,,Architecten Ext. BNA,,,12-02-2015,internet
2010010832608,Klant,Actief,7391 XX,Vianen,Zuid-Holland,Netherlands,024-3882291,024-3778069,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,16-07-2012,DM cd bestanden
2010010828524,Zakenrelatie,Actief,2281 SG,Breda,Noord-Holland,Netherlands,020-6462726,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,01-09-2014,internet
1606081609,Suspect,Actief,1271 GD,Nieuwleusen,Zuid-Holland,Netherlands,020-6208024,,Architecten Ext. BNA,,,29-07-2010,DM cd bestanden
1606082757,Prospect,Actief,9315 PB,Amsterdam,Noord-Brabant,Netherlands,020-6366176,,Architecten Ext. BNA,,Fotografie en ontwikkelen van foto's en films,15-01-2016,internet
