unknown,date,country,postcode,city,country,postcode,city,unknown,unknown
,09-12-16,,3508 AA,Utrecht,NL,,UTRECHT,D - Nog te controleren,
318748.0,09-12-16,NL,3508 AA,MAARSSEN,NL,,HILVERSUM,D - Nog te controleren,SIGUTR00
314953.0,09-12-16,,3442 ER,ALMERE,GB,,TILBURG,D - Nog te controleren,HEIROS00
,09-12-16,NL,3430BM,UTRECHT,NL,3508 AA,,D - Nog te controleren,LIVAMS00
320738.0,,NL,7300AE,Bilthoven,,,DE BILT,D - Nog te controleren,
,09-12-16,NL,2636ZG,AMSTELVEEN,NL,1186 DS,EDINBURGH EH3 9WJ,D - Nog te controleren,MERDUB01
306647.0,,NL,2504LN,MUIDEN,NL,3100 AC,"LONDON, EC3M 5JF",D - Nog te controleren,JOHUTR00
314988.0,,,3707EK,UTRECHT,NL,7311 LZ,UTRECHT,E - Niet meer actief,
320109.0,,,1182GP,AMSTERDAM,NL,1814 DH,ZEIST,E - Niet meer actief,CERPOE00
320834.0,,NL,4112 HG,GOUDA,NL,,HARMELEN,,PHAUTR11
316352.0,09-12-16,,1017BV,UTRECHT,NL,3508 AA,MANCHESTER M3 3BA,,
318447.0,,,0,DEN HAAG,NL,1066 JR,CAMBRIDGE CB4 0WZ,D - Nog te controleren,VASUTR00
315468.0,,,6814KB,Hoevelaken,,,,D - Nog te controleren,PERAMS00
,,NL,0,UTRECHT,,1114 AA,NIEUWEGEIN,E - Niet meer actief,
315902.0,,,3700AW,BOXTEL,,0,,E - Niet meer actief,
320106.0,09-12-16,NL,1083HN,AMSTERDAM,,3508 AA,,,ZEVDOE00
,09-12-16,,2700AC,UTRECHT,NL,,WEZEP,D - Nog te controleren,ESPZUT00
320121.0,09-12-16,NL,3508 AA,ROTTERDAM,NL,,SOEST,,
,09-12-16,NL,3723 MC,WOERDEN,,3800 AK,,D - Nog te controleren,
,,,3605 MA,WAGENINGEN,NL,3508 AA,,D - Nog te controleren,SAITIL01
317863.0,,,3508 AA,SITTARD,PL,3503 RD,AMERSFOORT,,
320586.0,09-12-16,NL,2161BS,UTRECHT,GB,3508 AA,A-1230 WENEN,E - Niet meer actief,VANSOE01
316452.0,,,7772 ZJ,DEN HAAG,NL,8161 PL,UTRECHT,,
319586.0,,NL,3992 BG,hilversum,,,AMERSFOORT,,
,09-12-16,NL,3781NM,BREDA,,,DUBLIN 18 D18XH79,,
318320.0,09-12-16,NL,3542 CE,Utrecht,,,MAARSSEN,D - Nog te controleren,BAKEC400
320347.0,,NL,3501DE,AMERSFOORT,,,74321BIETGHEIM-BISSINGEN,D - Nog te controleren,FIVUTR01
,09-12-16,,1270 AB,SE-211 19 MALMO,NL,3508 AA,HUIZEN,,
,09-12-16,,5121ML,amersfoort,,,SOEST,D - Nog te controleren,NEEROT00
320552.0,,NL,3066HB,‘s- GRAVENHAGE,NL,,,,POLAMS00
320733.0,09-12-16,NL,4130EH,Utrecht,NL,3508 AA,RUMPT,,KRAUTR00
319360.0,,,6367 ZH,ZEIST,NL,,SCHIPHOL-RIJK,,KEGCOL00
,,,3508 AB,MONTFOORT,BE,2312 AV,VALKENSWAARD,E - Niet meer actief,
318872.0,09-12-16,NL,2791 DX,ABCOUDE,NL,5202 CL,,D - Nog te controleren,STIBLA00
,,US,4196 AW,DOORN,NL,3508 AA,BREDA,D - Nog te controleren,LANUTR00
318405.0,,NL,3331 MB,WIJ BIJ DUURSTEDE,,3903 LA,DEN HAAG,D - Nog te controleren,DOEALM00
319416.0,09-12-16,,2600MA,KRUININGEN,,,UTRECHT,,MERARN00
,09-12-16,,1261 BT,SCHIEDAM,NL,5615 CP,UTRECHT,,
318280.0,09-12-16,NL,9700 AP,EDE,,1200 AE,BROEK OP LANGEDIJK,D - Nog te controleren,DOMAME00
410.0,09-12-16,,1200BB,Amsterdam Zuidoost,NL,0,,,STRROT00
320472.0,09-12-16,NL,8218 NJ,GOUDA,,3508 AB,UTRECHT,E - Niet meer actief,
,,NL,6500 AA,HOOFDDORP,,,,,
317422.0,09-12-16,,1251GP,Rotterdam,NL,,'S-GRAVENHAGE,,GEMWJK00
,09-12-16,NL,1251 HD,EDE,NL,0,OUDEWATER,D - Nog te controleren,GSKZEI00
,,NL,5700AB,60311 FRANKFURT,DE,3508 AA,LEERSUM,,
,,NL,1118BG,UTRECHT,NL,3508 AA,EDE,D - Nog te controleren,
,09-12-16,,3508 AA,HILVERSUM,NL,,UTRECHT,D - Nog te controleren,
320110.0,09-12-16,,1396JB,LEIDEN,,,,,KESMUI00
,,,3508 AA,SCHIPHOL,NL,,,,
153470.0,09-12-16,NL,2181 HZ,UTRECHT,,3301 CE,HEERLEN,,
319600.0,09-12-16,NL,3526 KL,ARNHEM,,3399 AX,GELDROP,D - Nog te controleren,INSUTR01
,,,3751 CE,Bosch en Duin,NL,,UTRECHT,,BARUTR00
,09-12-16,,9400RA,ZWAMMERDAM,,3508 AA,,D - Nog te controleren,
,09-12-16,NL,1213TM,UTRECHT,NL,3528 AE,,D - Nog te controleren,
320562.0,,FR,3508 AA,BARNEVELD,NL,0,EC2V 5DE,D - Nog te controleren,
,09-12-16,,8052BC,LISSE,NL,1016 GC,,D - Nog te controleren,
319780.0,,NL,3508 AA,ALKMAAR,,,EDE,D - Nog te controleren,BCDUTR02
312037.0,,NL,2681 EN,UTRECHT,NL,,UTRECHT,D - Nog te controleren,GRUDEB00
309240.0,09-12-16,,3508 AA,AMSTERDAM,,,UTRECHT,D - Nog te controleren,VEBVOE00
319152.0,09-12-16,,8607HK,MILL,,,ROOSENDAAL,D - Nog te controleren,
,,NL,2593BJ,AMSTERDAM,NL,3508 GA,BILTHOVEN,,
320793.0,09-12-16,NL,5664EH,Utrecht,NL,,75015 PARIS,D - Nog te controleren,
320947.0,09-12-16,,3730AE,UTRECHT,,1013 KS,,D - Nog te controleren,
318311.0,09-12-16,NL,6661 KC,ZWOLLE,NL,,UTRECHT,D - Nog te controleren,TCNUTR23
319833.0,,,1217ZB,UTRECHT,NL,,UTRECHT,D - Nog te controleren,MUZUTR00
,09-12-16,NL,1213PG,UTRECHT,NL,3606 AS,AMSTERDAM,,SIXROT00
312793.0,09-12-16,,1083 HN,BILTHOVEN,NL,,,E - Niet meer actief,DATLAR00
314575.0,,,3542AD,UTRECHT,NL,,,,TODAMS01
,09-12-16,,3980 CE,HOEVELAKEN,,3720 AN,,E - Niet meer actief,VANZEI00
319750.0,,,5038CH,UTRECHT,NL,,MAARSSEN,E - Niet meer actief,PHAUTR06
,,,5692ED,AMSTERDAMUNCHEN,NL,3737 BK,SCHIPHOL-OOST,,
318497.0,,,3508 AA,CULEMBORG,GB,,,,FORUTR00
317768.0,09-12-16,,3502LB,DEVENTER,,4900 AD,EDE,D - Nog te controleren,MSMUTR01
318342.0,09-12-16,,3951 EE,HAARLEM,NL,2685 ZH,NIEUWEGEIN,D - Nog te controleren,
320341.0,09-12-16,,7944 AN,Deventer,,3508 AA,UTRECHT,D - Nog te controleren,VERBIL00
314712.0,09-12-16,,1118DP,AMSTERDAM,,1000 AT,,D - Nog te controleren,
,,,3503RD,HILVERSUM,,3628 EV,UTRECHT,,
,09-12-16,,3508 AA,ZWIJNDRECHT,NL,,MAARSSEN,,
,09-12-16,,3508 AA,WOERDEN,NL,1411 AW,BUNSCHOTEN,,VANAMS03
315013.0,09-12-16,NL,6171 CM,MAASSLUIS,,3508 AA,UTRECHT,D - Nog te controleren,RETUTR02
,,,6801HA,AMSTERDAM,NL,,DEN HAAG,D - Nog te controleren,
319179.0,,,3600BE,HAARLEM,NL,,,,
,09-12-16,,2231BN,Zeist,NL,3439 LG,UTRECHT,,
,,NL,1040AA,BUSSUM,,,UTRECHT,D - Nog te controleren,KLABRO00
319289.0,09-12-16,,3062 MB,S-HERTOGENBOSCH,,3992 AE,HOUTEN,D - Nog te controleren,KOSS-H00
319788.0,,NL,3001DC,Rotterdam,,8263 AE,,D - Nog te controleren,GEMBUS00
317919.0,09-12-16,NL,3512 PJ,DEN BOSCH,CH,,AMSTERDAM,D - Nog te controleren,
,09-12-16,NL,3722 AB,ALPHEN AAN DEN RIJN,NL,4265 JJ,UTRECHT,,UNIUTR03
317792.0,09-12-16,,5004 EA,UTRECHT,,,,D - Nog te controleren,
,,,6661 KC,UTRECHT,,,,D - Nog te controleren,AUTMON00
320906.0,09-12-16,NL,6811 KN,UTRECHT,DE,3512 EN,UTRECHT,D - Nog te controleren,
,09-12-16,NL,2509AG,UTRECHT,NL,,,D - Nog te controleren,ECHUTR00
,09-12-16,,2289CZ,UTRECHT,,,,,STHUTR02
,09-12-16,,3508 AA,DELFT,,3503 RE,HILVERSUM,D - Nog te controleren,VIIZEI00
,,NL,1100 DM,UTRECHT,NL,1092 AV,UTRECHT,D - Nog te controleren,VANDEL00
,09-12-16,,3508 AA,92982 PARIS LA DEFENSE,NL,,,E - Niet meer actief,
,,,0,AMERSFOORT,,3903 KB,,D - Nog te controleren,
319280.0,09-12-16,NL,3584 CS,LELYSTAD,NL,6661 KC,ZAANDAM,D - Nog te controleren,
,09-12-16,NL,2509 JE,ALKMAAR,,,,D - Nog te controleren,
,,,1090HM,VELSERBROEK,NL,2509 AM,POELDIJK,,RAMGOU00
,,,2410 CB,AMSTERDAM,NL,,UTRECHT,D - Nog te controleren,ECOBDE00
,09-12-16,NL,5700AL,AMSTERDAM,,0,,D - Nog te controleren,
320646.0,09-12-16,NL,3508 AA,DEN BOSCH,NL,2596 XR,DE BILT,D - Nog te controleren,DNVARN00
,09-12-16,,5212AX,VEENENDAAL,,3508 AA,DEN HAAG,D - Nog te controleren,DEVABC00
316697.0,09-12-16,NL,5600PT,UTRECHT,NL,1411 DC,BADHOEVEDORP,E - Niet meer actief,
,09-12-16,,3503 RA,BADHOEVEDORP,NL,,AMSTERDAM,E - Niet meer actief,ARBUTR00
,09-12-16,NL,1335 XE,AMSTERDAM,,3508 AA,WIJ BIJ DUURSTEDE,D - Nog te controleren,KOOUTR05
,,,3508 AA,ZUIDLAND,NL,,75017 PARIS,D - Nog te controleren,GROUTR02
320398.0,09-12-16,NL,1075 HM,AMERSFOORT,NL,,UTRECHT,,
,,,3508 AA,LOSSER,NL,,WEST SUSSEX RH16 3AP,,KOOUTR16
,,,3508 TH,Breda,,6709 PA,,E - Niet meer actief,
,09-12-16,,3508 AA,UTRECHT,,7391 KG,,D - Nog te controleren,
,09-12-16,NL,7100GG,UTRECHT,NL,1091 GR,AMSTERDAM,E - Niet meer actief,NAIROT00
,,NL,9151AR,VEENENDAAL,NL,,HUIZEN,D - Nog te controleren,ASSEDE00
,,NL,2222 AM,AMSTERDAM,,,1074-003 LISSABON,D - Nog te controleren,ICCUTR00
320177.0,09-12-16,BE,0,HENGELO,NL,3508 AA,,D - Nog te controleren,SOEBOS00
,,,3826PA,UTRECHT,NL,5047 RB,UTRECHT,,K&SAMS00
316679.0,,NL,1082 MA,UTRECHT,NL,0,,D - Nog te controleren,CGIHOO00
,,NL,3134TM,TIEL,NL,,LEUSDEN,D - Nog te controleren,
,,,2601 DB,BARENDRECHT,,,TIEL,,
320501.0,,NL,3500 AX,ALKMAAR,,6891 CR,,D - Nog te controleren,
,09-12-16,NL,0,HOOFDDORP,DE,3730 AG,DORDRECHT,D - Nog te controleren,
,09-12-16,NL,1070 AB,Pernis-Rotterdam,,,ALMERE,,
,,FR,3528BD,HILVERSUM,,,AMSTERDAM,,STIWIJ00
,09-12-16,NL,1096 HR,HOOGEZAND,,,NUENEN,D - Nog te controleren,GROUTR01
,,NL,3421 CR,ROOSENDAAL,NL,,UTRECHT,,VANUTR11
,,,3525 BB,Zoetermeer,,0,WILNIS,,
,09-12-16,NL,1507 EK,AMSTERDAM,,,LELYSTAD,,
,09-12-16,,8167PB,UTRECHT,,,,D - Nog te controleren,VANROS01
,09-12-16,IE,3508 AA,ALMERE,NL,,LEIDSCHENDAM,E - Niet meer actief,KOOUTR00
319936.0,09-12-16,NL,3508 AA,HILVERSUM,,,D 20354 HAMBURG,D - Nog te controleren,HOGUTR03
320933.0,09-12-16,,1097JB,Apeldoorn,NL,3508 AA,,,URKURK00
,,,3508 AB,UTRECHT,,7325 NM,DIEMEN,D - Nog te controleren,
319490.0,09-12-16,,2509LL,ZEIST,,,UTRECHT,D - Nog te controleren,ECOUTR00
320219.0,,,1621DE,'s-Hertogenbosch,NL,3768 GR,UTRECHT,D - Nog te controleren,
,,NL,2801PE,GOUDA,NL,1016 GD,,D - Nog te controleren,
320003.0,09-12-16,,3508 AA,SCHIEDAM,,3700 AS,,,JAK69400
,09-12-16,NL,2988DC,UTRECHT,,,DEN HAAG,,ARD75000
320723.0,,NL,3015 CL,UTRECHT,NL,7400 GA,,D - Nog te controleren,
317264.0,09-12-16,NL,3821BS,HILVERSUM,NL,,LEUSDEN,,SPOBIL00
,,NL,3508 AA,TILBURG,,5270 BA,,,
319256.0,09-12-16,NL,8218 NJ,DEN HAAG,NL,3994 VZ,,,MRKUTR00
319116.0,09-12-16,NL,3903 LL,RHENEN,NL,3521 AT,AMSTERDAM,D - Nog te controleren,
318316.0,,NL,2525 KK,TWELLO,NL,3512 TX,,D - Nog te controleren,TROAMS00
320188.0,,NL,3927ZL,MAARN,NL,1213 VB,EC3M 4BS LONDON,D - Nog te controleren,GRONIJ00
318159.0,09-12-16,NL,3600 BA,HILVERSUM,NL,,,D - Nog te controleren,
320058.0,,NL,3508 BA,RAAMSDONKSVEER,NL,3500 AX,UTRECHT,,
,,NL,5000AS,MONTFOORT,,1019 DN,,D - Nog te controleren,
312891.0,09-12-16,,3006 AB,ALMERE,,0,IJSSELSTEIN,,PROUTR06
,09-12-16,,4900 AB,GRONINGEN,NL,3705 LZ,GRONINGEN,E - Niet meer actief,VEGWAG00
317642.0,09-12-16,,1200 AA,UTRECHT,,3430 BK,ZALTBOMMEL,D - Nog te controleren,TCNUTR13
315930.0,,BE,5201 DZ,UTRECHT,NL,,,,PARUTR00
303737.0,09-12-16,NL,1411 JT,ZEIST ,NL,3542 DH,UTRECHT,,DEVSOE00
318771.0,09-12-16,,6824BC,DIEMEN,,5301 LB,,D - Nog te controleren,VANEPE01
,,,3446 JH,BUSSUM,NL,4484 CD,MAARSSEN,,SMECHA00
,,NL,3800CA,KORTGENE,,,,D - Nog te controleren,
310260.0,,,5032MN,UTRECHT,NL,2860 AA,UTRECHT,,
,,NL,1812 RE,UTRECHT,NL,3508 AA,MAARSSEN,,
,09-12-16,,3508 AA,AMSTELVEEN,,3508 AA,,D - Nog te controleren,
,09-12-16,,1339 BE,UTRECHT,NL,,,,FURUTR03
307015.0,,NL,3000 AB,UTRECHT,,3750 GM,,D - Nog te controleren,
308948.0,09-12-16,,,FARMSUM,NL,,LUCHTHAVEN SCHIPHOL,,
,09-12-16,,6500GS,LIJNDEN,NL,,,E - Niet meer actief,BAKHED00
319159.0,09-12-16,NL,5800GC,DEN HAAG,NL,,MIJDRECHT,D - Nog te controleren,LELROS00
,,,3317 SP,Nieuw Vennep,NL,,,D - Nog te controleren,PHAUTR29
319563.0,09-12-16,NL,3528BL,UTRECHT,,,,D - Nog te controleren,ROJDEM00
318597.0,09-12-16,NL,5003 DA,LOENEN AAN DEN VECHT,,,UTRECHT,D - Nog te controleren,BULV6B00
,,NL,1000BV,AMSTERDAM,,3961 NM,EC4V 6JA LONDON,,HMNUTR00
317506.0,09-12-16,,2909LK,UTRECHT,NL,,AMSTERDAM,E - Niet meer actief,
,09-12-16,,7812 AC,UTRECHT,NL,,,E - Niet meer actief,FLABUN00
316233.0,09-12-16,NL,0,UTRECHT,,,,E - Niet meer actief,VACUTR02
,09-12-16,,3055VD,GREAT YARMOUTH NR31 0FB,NL,,,D - Nog te controleren,PHAUTR27
,,NL,3910AE,HOUTEN,FR,1019 BB,,D - Nog te controleren,VOSPUT00
318059.0,09-12-16,NL,3508 AA,UTRECHT,NL,0,LISBON,D - Nog te controleren,MOBALM00
,09-12-16,NL,8041BL,Utrecht,NL,3900 AS,ZOETERMEER,,VANMON01
320146.0,09-12-16,,3771 NA,40215 DUSSELDORF,NL,3581 BC,UTRECHT,E - Niet meer actief,MRPUTR01
318977.0,09-12-16,NL,3008 PA,ROTTERDAM,NL,0,UTRECHT,D - Nog te controleren,VENKAM00
,,NL,1300 EB,AMERSFOORT,NL,,ARNHEM,E - Niet meer actief,MLJAMS00
,,,3068AX,'s-Hertogenbosch,US,,,D - Nog te controleren,THEAMS00
320462.0,09-12-16,,4902 CB,VIANEN,NL,3508 AA,ALMELO,D - Nog te controleren,
319857.0,,NL,6171NG,AMSTERDAM,NL,3508 AA,GROENEKAN,,MILBOS00
320842.0,09-12-16,NL,2511 VW,Helmond,NL,,UTRECHT,,
,09-12-16,,7500 CH,Utrecht,GB,,,,ZURDEN01
,,,3440AN,UTRECHT,NL,,,,WPEBUS00
318743.0,09-12-16,NL,3508 AA,ZEIST,ES,3500 BN,VEENENDAAL,D - Nog te controleren,VRIMIJ00
319793.0,09-12-16,,0,ALMERE,NL,6021 PZ,ZEIST,,MAIUTR00
320206.0,09-12-16,,0,PURMEREND,ES,1111 XX,,D - Nog te controleren,
,09-12-16,NL,7670AB,GIBRALTAR,,2624 SB,UTRECHT,D - Nog te controleren,
,09-12-16,NL,3761EK,2013 LUXEMBOURG,,,,D - Nog te controleren,
320407.0,09-12-16,NL,1815 JD,SOEST,,3508 AA,SOEST,,
314901.0,,,3502LB,DEN HAAG,NL,,DOORN,,TEVWIJ00
,,,1399JC,Utrecht,,,GREAT YARMOUTH NR31 0FB,,STIUTR11
320281.0,,NL,1213 NT,UTRECHT,,,LOPIK,E - Niet meer actief,MILB2200
320613.0,09-12-16,NL,2909LD,Veendam,,3508 AA,B-1731 ZELIK,E - Niet meer actief,GENWOR00
319252.0,09-12-16,,3990 DC,NIJMEGEN,,,AMSTERDAM,,
320936.0,,NL,1091 GR,LAREN,,,UTRECHT,,DEGBEU00
317272.0,,NL,3437BT,RENSWOUDE,NL,1812 RE,,D - Nog te controleren,BEAHAA00
320764.0,09-12-16,,3500 HA,houten,NL,3508 AA,,,DTZAMS00
,,NL,6710BD,UTRECHT,,,SOESTERBERG,,
320315.0,,NL,7437BJ,60325 FRANKFURT AM MAIN,NL,1213 TP,BREUKELEN,,
318296.0,09-12-16,NL,7241VM,TORTOLA,NL,,UTRECHT,,
,09-12-16,,8161 PL,UTRECHT,,3508 AA,UTRECHT,D - Nog te controleren,EXPUTR00
319136.0,,NL,3500 BK,HOOFDDORP,,1100 CE,,D - Nog te controleren,CAPUTR00
320415.0,09-12-16,,3508 AA,UTRECHT,,,BADHOEVEDORP,D - Nog te controleren,CITLUC00
,,NL,6741 LJ,ZAANDAM,NL,2222 AM,,D - Nog te controleren,
309996.0,09-12-16,,3227 GD,Abcoude ,NL,,,D - Nog te controleren,
,,,1066JS,UTRECHT,NL,7600 GA,UTRECHT,D - Nog te controleren,AMJUTR00
,,NL,6811 HD,LEIDEN,NL,,AMSTERDAM,E - Niet meer actief,FOCAMS00
320282.0,,NL,3508 GA,EDE,NL,6524 EV,MILLINGEN A/D RIJN,D - Nog te controleren,TCNUTR06
320450.0,,NL,6167RD,GOUDA,NL,3700 AE,,,SPEUTR00
320215.0,09-12-16,NL,9470AC,DEVENTER,,,ZEIST,D - Nog te controleren,FEEZWO01
,09-12-16,NL,3600 AE,NIEUWEGEIN,NL,3500 GA,,,HEELEI00
320371.0,,NL,3508 AA,NIeuwegein,NL,,HILVERSUM,D - Nog te controleren,WAUDEL00
316572.0,,,2500 EA,AMSTERDAM,NL,,UTRECHT,D - Nog te controleren,
318820.0,09-12-16,,2500 BG,NAARDEN,,3056 PG,SOEST,,SCHSCH01
,09-12-16,,5506 RA,ROTTERDAM,NL,6812 AR,,,
317180.0,09-12-16,NL,1322CE,BARNEVELD,,2690 AD,UTRECHT,D - Nog te controleren,
,,,1186AM,Amsterdam,NL,,ROELOFARENDSVEEN,D - Nog te controleren,
320820.0,09-12-16,NL,3508 AB,HAARLEM,,3620 AC,AMSTERDAM,D - Nog te controleren,
318671.0,09-12-16,NL,1101BR,UTRECHT,NL,6401 DC,AMSTERDAM,D - Nog te controleren,
320665.0,,NL,1506MZ,SAPPEMEER,NL,,ALMELO,,SAKALP00
320770.0,09-12-16,,5334 NL,NEDERHORST DEN BERG,,3730 AE,UTRECHT,D - Nog te controleren,
315000.0,09-12-16,,9713SW,UTRECHT,NL,3508 AA,UTRECHT,D - Nog te controleren,
320515.0,09-12-16,NL,3543AC,Emmen,,3062 MB,HOOFDDORP,,DIR11400
319340.0,,,3508 AA,AMSTERDAM,,3508 AA,LIESHOUT,,KNMUTR01
,,NL,4156 AH,UTRECHT,,1076 DE,UTRECHT,,STWAME00
320668.0,09-12-16,NL,6080AA,UTRECHT,,3508 AA,MIJDRECHT,,CUPLAR00
317646.0,09-12-16,NL,2811 GN,AMERSFOORT,NL,2161 DZ,SOEST,D - Nog te controleren,VAKAME00
,09-12-16,,3732HL,MAARSSEN,,6543 JV,,D - Nog te controleren,PHAUTR31
320506.0,09-12-16,IE,3600BA,VUGHT,,3900 AH,,,VANALP00
317875.0,,,1054 XW,UTRECHT,NL,,UTRECHT,D - Nog te controleren,DIRUTR00
319189.0,09-12-16,,3502 LB,UTRECHT,NL,3508 AA,,D - Nog te controleren,VERUTR00
317350.0,09-12-16,NL,3994DG,Horn,NL,,AMSTERDAM,D - Nog te controleren,
320350.0,,,3746AH,Broek in Waterland,,,OUDEWATER,D - Nog te controleren,
318356.0,09-12-16,,3208LA,ALMERE,,1059 VM,UTRECHT,D - Nog te controleren,VANAMS00
,09-12-16,NL,3620 AC,Tilburg,NL,,HOUTEN,D - Nog te controleren,LANPUT00
,09-12-16,,3972EV,NAARDEN,NL,,,,
320635.0,09-12-16,NL,4116 EB,GROENEKAN,NL,2400 AA,HOOGLANDERVEEN,D - Nog te controleren,FUJMAA02
,09-12-16,,1329BP,BAARN,,,ELST,D - Nog te controleren,
318781.0,,NL,0,DOORN,NL,,ELCHE (ALICANTE),E - Niet meer actief,APPA-600
,,,3500AP,TIENHOVEN,NL,,ARNHEM,E - Niet meer actief,
,09-12-16,,3800BS,LANGENBOOM,NL,3508 SB,,D - Nog te controleren,LUBPUT01
,,,6802EA,DEN HAAG,,3508 AA,,,
316361.0,09-12-16,NL,2517KJ,UTRECHT,NL,0,,,PROBRE00
318096.0,09-12-16,,3101EB,UTRECHT,NL,,UTRECHT,E - Niet meer actief,
,,NL,3430 BK,LOOSDRECHT,,,,D - Nog te controleren,TRILV-00
,09-12-16,,3500BB,MOERDIJK,,3645 AT,,D - Nog te controleren,ESCWEE00
318941.0,09-12-16,NL,1081KM,UTRECHT,NL,3603 BC,UTRECHT,D - Nog te controleren,BELUTR00
,09-12-16,NL,6842BD,UTRECHT,,2685 ZH,UTRECHT,D - Nog te controleren,OSSDOE00
,09-12-16,NL,1411DD,VELP,,3500 BM,,,
317636.0,09-12-16,NL,5450 AA,UTRECHT,,,AMSTERDAM,,GOOUTR01
320094.0,,NL,2616 LR,WADDINXVEEN,SL,,UTRECHT,,
320275.0,09-12-16,,0,UTRECHT,NL,3508 AA,DEN HAAG,D - Nog te controleren,KRAUTR01
,09-12-16,,2500GA,Den Bosch,NL,7554 RS,,D - Nog te controleren,OVEUTR00
,,,4031KC,DEN HAAG,,,DEN HAAG,,DEXMOO00
,09-12-16,,5680DA,1074-003 LISBOA,,,,,MRPUTR00
,,NL,3508 AA,AMSTERDAM,NL,,,D - Nog te controleren,CENZOE00
320486.0,09-12-16,,3823 JX,`S-HERTOGENBOSCH,NL,0,ROTTERDAM,D - Nog te controleren,RESNIJ00
320117.0,09-12-16,NL,3508 AA,GB - Middlesex,,,HILVERSUM,E - Niet meer actief,
318922.0,,NL,3811 GR,Zeist,,4800 DE,BOSCH EN DUIN,D - Nog te controleren,
320680.0,09-12-16,NL,1277 CS,UTRECHT,NL,8218 NJ,MAARSSEN,,
320096.0,09-12-16,NL,3508 AA,Rijswijk,,,,D - Nog te controleren,
,09-12-16,,8017JH,DRUTEN,NL,,UTRECHT,D - Nog te controleren,
115120.0,09-12-16,NL,3962 EZ,'s Graveland,NL,,HILVERSUM,D - Nog te controleren,
317916.0,09-12-16,NL,2509 AM,NC28374 PINEHORST,NL,,BUSSUM,,THEEC300
320184.0,09-12-16,,3543AD,UTRECHT,,,BAARN,D - Nog te controleren,
,09-12-16,NL,2595AS,Amsterdam,NL,,,D - Nog te controleren,
320138.0,09-12-16,,3508 AA,CH-5724 DURRENASCH,,0,BUNNIK,D - Nog te controleren,
,09-12-16,,3840AC,AMSTERDAM,,,UTRECHT,D - Nog te controleren,
320179.0,09-12-16,,5349 BV,DEN BOSCH,,,BEEK-UBBERGEN,,
320008.0,,NL,0,UTRECHT,NL,3002 HE,,E - Niet meer actief,
319469.0,09-12-16,,3448GN,CULEMBORG,NL,,DUBLIN 18,D - Nog te controleren,WAVZWO01
320414.0,09-12-16,NL,1213 VB,1420 BRAINE L'ALLEUD,NL,,,D - Nog te controleren,
314205.0,09-12-16,,8300AD,UTRECHT,,,ROZENBURG,D - Nog te controleren,TAXSIT00
320085.0,,,3508GA,AMSTERDAM,NL,2513 CL,ALMERE,,
,,,6861EE,78950 GAMBAIS,NL,3826 CP,UTRECHT,E - Niet meer actief,BOUVLE00
311731.0,09-12-16,NL,6823 CH,ENSCHEDE,NL,,,D - Nog te controleren,VANALM00
320609.0,,,4265 JJ,Beuningen,NL,,AMSTERDAM,D - Nog te controleren,
,,,3900 AC,ACHTERVELD,NL,2343 GW,,E - Niet meer actief,
319212.0,09-12-16,NL,6842 CT,HOOFDDORP,NL,3430 AA,OOSTERHOUT,D - Nog te controleren,MRMUTR04
,,NL,3500 GW,ROTTERDAM,,,DOORN,,
320653.0,09-12-16,NL,6920BA,AMERSFOORT,NL,6661 NS,SOEST,,TCNUTR10
318870.0,09-12-16,NL,4130EA,NIJKERK,FR,,DOETINCHEM,E - Niet meer actief,
314929.0,09-12-16,NL,3508 AA,ALKMAAR,,,UTRECHT,D - Nog te controleren,BRIVOO00
320231.0,09-12-16,NL,4101AD,maassluis,NL,,DEN BOSCH,D - Nog te controleren,COR75000
320434.0,,NL,1118BG,HUIZEN,,2991 XT,VEENENDAAL,,VESALM00
,09-12-16,NL,5200 BT,WEZEP,NL,7812 AC,ARNHEM,D - Nog te controleren,
,09-12-16,,3508 AA,UTRECHT,NL,,UTRECHT,,JURUTR06
300507.0,,NL,0,LEIDSCHENDAM,,,AMERSFOORT,D - Nog te controleren,VERBAA00
317766.0,09-12-16,,7311LW,UTRECHT,NL,3800 AE,BREUKELEN,E - Niet meer actief,HELMIJ00
,09-12-16,,3115JD,UTRECHT,NL,,AMSTERDAM,,
311684.0,09-12-16,NL,3508 AA,Amstelveen,NL,,IJSSELSTEIN,,
320556.0,,,3508 AA,DEN HAAG,NL,,70435 STUTTGART,,SECBAD02
,,,3417XR,AMSTERDAM-DUIVENDRECHT,NL,3542 DP,UTRECHT,,ALBAMS00
,09-12-16,,3956ZR,ZEIST,,3508 AA,,D - Nog te controleren,NHT10700
307768.0,09-12-16,NL,3508 AA,SOEST,,5200 HC,DEN DOLDER,D - Nog te controleren,
306717.0,,,5203DG,Etten-Leur,NL,,,,
320497.0,,,3712 AW,Amersfoort,,,,,PHAUTR16
316770.0,,NL,6511 EB,LV-1050 RIGA,NL,3508 AA,,,
,,,3828ZJ,DEN HAAG,NL,,,,
320858.0,09-12-16,,3011 TA,UTRECHT,,2514 JC,,D - Nog te controleren,
318593.0,,NL,3508 AA,70435 STUTTGART,NL,,UTRECHT,D - Nog te controleren,LYD10000
320588.0,09-12-16,NL,3508 AA,UTRECHT,,3584 HN,GOUDA,D - Nog te controleren,
